imo,anc_before_jit
9629586,23.485092
9629914,16.118862
9629952,71.867402
9629990,4.125529
9630248,17.047379
9630793,34.881809
9631333,34.662388
9631694,21.12515
9632064,17.876067
9632090,47.220576
9632131,24.690969
9632155,16.621124
9632210,18.836807
9632284,12.486498
9632820,9.363109
9632947,15.125798
9633020,2.249206
9633161,5.543623
9633226,39.384414
9634098,85.86846
9634696,25.207832
9635078,4.401017
9635377,4.524336
9635688,10.357011
9635810,77.251102
9637155,12.854015
9637428,1.142735
9637507,17.13485
9638410,21.20454
9638903,9.879669
9639373,4.687728
9639529,4.05539
9639555,13.70971
9640619,17.075765
9641508,2.122219
9641900,24.684306
9642514,2.87664
9642784,14.371119
9643283,10.99955
9643556,5.14624
9643609,29.515545
9643960,11.295569
9645736,4.602615
9645798,84.123788
9646900,2.196748
9646924,2.163379
9646936,2.450886
9646948,2.274018
9648790,2.334936
9649299,14.454582
9649524,3.868829
9649861,16.961207
9651034,24.281079
9651864,2.171652
9653408,10.237769
9653422,64.20161
9654397,2.346327
9654799,17.341751
9655377,2.193759
9656137,34.687125
9656412,20.903704
9656876,5.05197
9657026,31.689977
9657040,11.937476
9659490,33.831717
9659505,4.390723
9659672,39.461933
9659775,2.500881
9659866,4.972916
9661223,22.282535
9661273,21.784357
9661443,2.346178
9661455,2.327879
9662423,41.085102
9662667,2.174758
9662837,2.073921
9662875,10.162179
9662887,133.166115
9663336,23.281331
9666508,22.566461
9666558,83.834102
9667174,13.145196
9668506,3.368743
9669263,4.388366
9670004,4.654329
9670016,31.034796
9670224,5.460786
9671424,8.834489
9671462,13.575782
9672313,4.568386
9673109,2.229914
9675119,4.725409
9675640,34.109005
9675688,13.251659
9675705,12.050256
9675729,27.98553
9675767,24.395162
9675810,8.43401
9676113,34.339465
9676199,4.069636
9676735,9.180074
9676876,5.315551
9680097,89.331052
9680190,79.282416
9680279,31.763614
9680293,15.960549
9680724,42.224256
9681118,70.805228
9681285,134.505489
9681326,16.555211
9681390,2.207179
9681704,56.931596
9682253,32.682796
9682942,49.248834
9682966,36.707619
9683013,85.921493
9683025,3.151216
9683104,15.809109
9683350,52.396519
9683661,75.211352
9683843,14.064746
9684225,20.176905
9684641,16.360441
9685059,2.445932
9685097,2.050056
9686352,117.163639
9686546,14.901218
9686649,5.086695
9687447,35.983247
9687588,14.912244
9687746,43.951556
9688831,2.85532
9689043,64.826305
9689677,58.25497
9689902,23.558351
9691412,38.926276
9692155,2.675569
9693410,2.258264
9693745,18.435978
9694713,2.286652
9695145,200.797662
9696072,7.929565
9696084,16.566644
9696864,36.483295
9697222,6.17142
9697416,51.469735
9698197,2.466306
9698628,16.514602
9699335,26.227261
9700005,21.71027
9700445,93.421189
9701176,3.843642
9701322,2.52111
9701358,38.624322
9701944,2.769558
9702223,2.116125
9702273,24.233935
9702455,94.062427
9702493,2.258567
9703318,26.755708
9703538,3.962812
9703576,26.851662
9703942,2.777543
9703954,6.731778
9704037,6.423606
9705081,15.904916
9705160,30.185425
9706073,4.377425
9706384,113.344592
9706401,112.903041
9706413,75.724187
9706786,11.406265
9707508,6.972447
9707807,66.787316
9708071,75.22652
9708083,87.036012
9708435,16.434138
9708447,22.103156
9708497,11.368022
9708502,106.185727
9708849,23.16113
9708851,15.900253
9708875,23.577961
9709087,73.775145
9709271,41.212959
9710074,32.725372
9710177,4.121772
9710921,2.498328
9711080,2.473407
9711092,2.398821
9711860,4.045963
9712307,55.35453
9712668,7.306604
9712864,75.323176
9713014,51.325746
9713064,2.62349
9713337,7.62342
9713430,23.813624
9713715,1.352216
9713806,14.590737
9715933,43.093621
9717113,92.200598
9718105,12.768691
9718351,44.629944
9718882,4.81238
9718935,20.993139
9719355,2.433333
9719903,5.063089
9719915,2.291915
9720043,46.505358
9720225,1.82054
9721011,3.963276
9721023,12.461065
9721308,21.785308
9721499,31.831045
9721683,18.248667
9721865,4.205577
9721877,21.311781
9722118,34.5052
9722429,28.555776
9722699,11.31129
9722924,68.99635
9722936,8.987373
9722950,37.843235
9723045,22.840307
9723095,57.228283
9723124,8.807648
9723162,36.515283
9723265,40.080071
9723514,60.893758
9723526,29.582443
9723655,3.055368
9724453,6.278611
9724661,5.070116
9725299,98.874675
9725471,31.75151
9725706,16.606482
9726023,25.240547
9726061,4.789156
9726085,44.766538
9726827,35.930976
9727003,89.310434
9727039,63.568331
9727209,56.37289
9727211,7.755395
9727314,23.031167
9727405,25.659306
9727546,6.49542
9727637,23.386277
9728356,13.730598
9728667,19.354114
9728693,11.310056
9728710,6.00871
9729099,14.285944
9729180,55.894181
9729350,26.519668
9729908,2.294467
9730086,8.249228
9730098,9.415886
9730191,1.985855
9730402,3.576825
9730854,126.383071
9730983,13.392506
9731913,13.795653
9731951,252.16537
9732199,29.575942
9732266,69.17698
9732503,94.427915
9732577,5.533042
9732591,52.738812
9732826,72.277085
9733325,2.911243
9733337,32.773542
9733765,43.324773
9733806,128.086952
9733947,83.450821
9734513,63.966905
9734525,5.854368
9735036,8.963312
9735153,26.126314
9735256,4.452807
9735361,9.736521
9735373,9.389975
9735581,61.619239
9735646,2.727293
9736066,11.284963
9736729,41.927616
9737395,3.959739
9738040,32.556304
9738208,3.481891
9738337,1.664643
9738662,45.433126
9738753,19.365481
9738856,6.394917
9739537,46.819614
9739953,51.441666
9740110,19.827108
9740811,11.87509
9741566,12.309393
9742247,23.100813
9743318,8.930723
9743734,8.668058
9744817,27.546807
9745598,16.97872
9746073,6.164344
9746205,41.165803
9746243,2.611693
9746499,6.48127
9747118,66.734259
9747261,7.385693
9747326,5.88143
9747522,2.076012
9747895,49.853229
9747950,61.340655
9748291,5.460018
9748813,27.655473
9748916,10.463414
9749104,38.082274
9749532,3.483288
9749611,3.597154
9749702,54.988069
9750921,40.403483
9750983,4.120817
9751028,44.300773
9752711,40.512053
9752993,8.73251
9753569,3.16417
9753583,3.746106
9754824,54.884585
9754953,22.861282
9755191,24.208467
9755945,46.486423
9755957,39.571775
9756731,10.950088
9756743,33.072872
9757230,12.481305
9758131,3.880059
9758727,5.701293
9758765,16.416107
9759604,38.185868
9759824,9.244209
9759977,13.558995
9760471,4.54124
9761023,9.329108
9762338,18.381175
9762340,20.821526
9762998,8.115495
9764972,3.010367
9765366,5.861775
9765562,45.569626
9766229,3.9373
9766231,8.772709
9766530,108.064554
9766889,10.809284
9767376,19.699701
9767560,23.489464
9767845,29.182014
9767912,2.139415
9769283,18.393598
9769647,7.884772
9769855,73.60904
9770505,148.288291
9770696,127.665173
9770933,5.472981
9771341,10.511479
9771652,4.445788
9771743,102.555808
9773210,15.225232
9773313,18.957616
9775139,8.142882
9776171,17.796012
9776200,17.13523
9776212,24.105738
9776547,101.756362
9776743,6.965164
9777204,16.525739
9777371,3.457486
9777395,22.394867
9777802,5.338232
9778117,45.497062
9778296,11.100558
9778478,67.859698
9778791,18.24926
9778820,19.045453
9779604,97.741632
9779616,83.920134
9779824,8.567007
9780158,2.381665
9780445,12.715064
9780471,32.665153
9780627,5.648203
9780897,21.636519
9780988,5.417186
9781279,94.283559
9782027,11.418143
9782091,6.946681
9782118,31.925718
9782170,2.172058
9782182,19.037747
9782209,34.404581
9782326,28.328156
9782352,11.491235
9782508,11.080031
9782625,3.882788
9783368,29.871553
9783382,6.369323
9783411,8.202997
9783681,69.523542
9783708,52.552451
9783710,77.871545
9783722,10.85657
9783734,60.530783
9783904,78.832949
9784142,31.562093
9784269,19.573171
9784295,15.754427
9784312,36.407287
9784611,64.453424
9785392,25.173089
9786152,2.275063
9786164,26.608722
9786633,2.11311
9786712,18.098072
9786724,13.047658
9786748,17.961794
9786841,17.28881
9786932,12.324415
9787015,16.213874
9787455,1.516782
9787754,10.229564
9787780,107.085777
9788473,5.167827
9788899,50.623217
9788978,33.842906
9789635,22.503916
9789867,37.046057
9790074,4.708955
9790086,66.7025
9790622,17.601011
9791171,2.655413
9792424,17.716975
9793478,5.612154
9793741,11.32271
9793961,150.782091
9794290,2.800895
9794812,10.050734
9794824,11.011219
9796195,36.2235
9796298,46.057722
9796547,13.256139
9796597,2.111445
9796810,6.014625
9796822,54.102254
9797008,22.408457
9797917,23.039339
9798002,4.676555
9798014,51.605181
9799147,8.706898
9799159,8.499122
9799161,9.047847
9799202,6.148402
9800271,21.648295
9802188,62.524615
9802516,46.117763
9802530,30.975963
9803388,6.469716
9804887,6.336576
9804916,2.057309
9805087,10.748865
9805099,5.989923
9805130,5.85846
9805647,27.229986
9805661,14.189278
9805685,1.757619
9805697,1.768355
9805714,44.285445
9805788,29.924886
9805790,20.567346
9806110,43.022091
9806354,38.162975
9806665,3.698485
9806689,4.054738
9806914,35.706897
9809057,2.467556
9809069,32.155318
9809071,4.386061
9809083,62.217469
9809576,2.324423
9809887,4.09286
9810056,63.933124
9810240,18.401434
9810666,79.844487
9810991,59.604951
9811505,36.374316
9812406,2.044917
9812418,53.391706
9812664,7.50734
9812913,7.480259
9813034,2.494494
9813060,6.42654
9813137,49.791783
9813230,42.463062
9813864,3.501581
9813876,4.806724
9814129,63.510713
9814193,2.326293
9814404,4.330199
9814909,7.981718
9815252,6.252462
9815628,74.904136
9815630,6.492614
9816024,36.773124
9816323,7.873867
9817884,24.121789
9819997,56.791701
9820714,2.309793
9820855,20.570332
9820922,14.56274
9822255,32.729502
9822267,7.293485
9823560,4.830259
9823572,39.615846
9823742,7.133898
9823754,5.436113
9824057,50.218034
9824875,35.168411
9825049,2.19017
9825063,2.334107
9826110,12.435786
9826574,5.713709
9826885,2.330709
9827358,132.393544
9827360,10.862487
9827700,113.055003
9827956,5.164598
9827968,17.735772
9828235,2.542675
9828900,5.002132
9829370,82.005867
9829382,67.915683
9829643,86.792801
9830109,30.99912
9830989,6.66679
9831218,8.521907
9831816,110.172825
9832274,10.266059
9832999,5.456335
9833228,39.729691
9833371,9.311708
9833735,69.066592
9834131,31.820137
9834454,9.947778
9835886,12.180133
9835903,4.961105
9836725,7.438402
9836799,2.139734
9837638,9.143692
9838486,17.471662
9839014,41.080212
9839143,54.737077
9839260,20.388049
9839272,18.856993
9839284,57.655041
9839466,30.816982
9839856,6.245677
9840697,11.757215
9840702,7.6811
9840738,5.15218
9841342,7.100183
9841366,68.741898
9842047,2.067571
9842097,10.11543
9842102,14.177487
9842358,4.275213
9843302,120.95499
9843326,10.583839
9843364,26.284242
9843443,3.59725
9843637,2.745956
9843675,5.284027
9843780,17.345318
9844100,58.134522
9844277,92.948511
9845013,17.454869
9845075,4.564987
9845104,9.742589
9845128,33.008319
9845233,8.862873
9845283,24.5307
9845697,10.504649
9845702,16.838119
9845752,5.545281
9845958,3.816458
9846108,2.084043
9846366,43.52757
9846378,1.741713
9847061,19.772517
9847554,29.700896
9847621,135.828509
9847970,33.719007
9847982,4.667323
9848132,22.497389
9848211,127.74575
9848948,15.669856
9848998,2.534068
9849318,33.378379
9849320,43.577025
9849760,35.186129
9849863,10.727797
9849992,52.27454
9851593,10.969441
9851608,6.311537
9852028,3.476693
9852092,31.212664
9852121,12.875043
9852274,40.884272
9852743,36.514616
9852810,18.104126
9853266,5.725312
9853486,30.350729
9853527,5.765421
9853539,74.68325
9853591,10.612075
9853644,28.100178
9853852,12.748535
9854313,1.996047
9854480,14.233372
9854521,41.159798
9854545,6.383278
9854557,32.777554
9854703,91.835662
9855707,41.870879
9856086,10.992592
9856945,43.301069
9857171,17.871487
9857195,4.154904
9858046,96.564346
9858058,6.225278
9858462,72.488178
9858723,7.908472
9858735,27.425076
9858747,45.67373
9858797,4.963203
9859014,19.837372
9859181,76.987113
9859387,108.798878
9859765,21.109227
9859777,40.188299
9860673,11.678458
9861471,38.81627
9862475,37.274208
9862487,5.820578
9862839,37.881244
9862891,98.400305
9863223,87.320255
9863314,16.497649
9863869,30.247874
9864241,25.617614
9864332,34.972999
9864514,11.503315
9865104,2.783519
9865984,11.141534
9866172,21.119845
9866562,28.394836
9866574,53.21088
9866598,16.164019
9867140,23.862646
9867281,4.552224
9867580,45.153453
9868118,7.401225
9869198,13.800643
9869203,14.932713
9869227,20.349961
9869318,3.565791
9869526,38.249126
9869978,13.68271
9869992,10.032
9870159,2.882268
9871165,7.731701
9871385,4.330017
9871464,7.702283
9871488,12.625467
9871490,6.446129
9871517,12.441175
9871787,23.996314
9872066,29.17347
9872080,22.979733
9872121,31.631568
9872236,13.861912
9872248,6.091403
9872389,4.8069
9872406,8.30009
9873888,36.61574
9873979,6.14787
9874210,108.109107
9874222,137.516305
9874612,40.825747
9874820,10.450699
9875056,26.119316
9875068,6.083302
9875123,3.821817
9875159,15.211096
9875226,2.006232
9875367,36.887713
9875783,5.031904
9876440,147.237251
9876490,48.859408
9877779,10.240358
9877781,5.495601
9877793,7.567146
9877884,27.816515
9877937,30.931082
9878058,6.218305
9878072,3.317083
9878644,10.388391
9878711,45.188745
9879363,3.717996
9880491,36.666581
9881861,18.45773
9881873,29.205594
9882217,13.160807
9882229,10.335452
9882449,3.000797
9882487,15.453812
9884033,5.984658
9884629,51.668206
9885087,40.192305
9885166,7.4893
9885855,3.142419
9886495,80.725655
9886653,30.269851
9886990,6.571531
9887712,23.081786
9887748,36.230821
9887750,26.935926
9889148,2.345751
9889552,59.508016
9890616,5.260855
9890977,8.939847
9891127,38.824861
9891995,7.051265
9892133,100.650073
9892468,4.401595
9892717,46.502969
9892846,27.490935
9892949,31.137009
9893096,20.667636
9893216,80.150396
9893852,13.389997
9893876,57.115975
9893890,44.065407
9893905,30.241916
9893979,166.823265
9893993,29.904192
9894612,22.696344
9894648,16.819761
9894674,5.215367
9894741,23.897244
9894973,13.562504
9895006,16.452813
9895329,36.576728
9895654,44.041582
9896244,44.065845
9896414,99.947226
9896933,61.703403
9896983,28.090079
9896995,20.424247
9897028,26.802062
9898761,44.152095
9899583,4.617626
9900083,10.047001
9900253,5.054327
9900265,2.563218
9900291,2.015749
9900667,35.707131
9901099,2.059842
9902392,22.648478
9902524,6.574048
9902689,17.123273
9902782,54.904582
9903982,4.404489
9905447,8.206646
9905617,38.450517
9905679,7.399676
9906049,39.831143
9906776,149.680472
9907847,2.062405
9908059,17.370252
9908097,22.785111
9908126,18.833559
9908621,73.992029
9909223,31.300541
9909613,28.225478
9910117,141.349811
9910765,26.673914
9911240,45.665792
9912000,9.637959
9913559,2.802639
9913626,2.218106
9913858,7.368494
9913951,6.175604
9914242,12.852882
9916197,21.750621
9917804,7.812073
9918145,7.000101
9919216,37.094495
9919450,5.603449
9919486,12.341702
9919723,85.203784
9920693,10.627593
9921087,4.091173
9921623,27.939911
9922249,1.942308
9922691,5.857315
9923097,3.576606
9923401,18.993714
9923487,87.762199
9923657,33.958043
9924091,82.232838
9924194,14.589288
9925291,2.092799
9925368,6.681626
9925992,31.842611
9926661,97.214956
9926697,139.137512
9926738,11.43858
9927304,40.846458
9927964,129.163657
9929041,24.706649
9929302,20.212193
9929651,28.665774
9929663,8.829127
9930052,29.502208
9930519,6.534394
9930791,8.077835
9931185,20.844321
9931343,4.678209
9931850,5.724899
9932426,2.453551
9932828,6.439268
9932842,6.8332
9933016,13.508228
9933664,7.20229
9934400,1.991888
9934412,4.918658
9935521,2.01236
9935686,4.812087
9935882,11.455062
9936159,3.63937
9936264,2.260996
9936379,16.916021
9936393,14.971484
9936422,16.674428
9936513,22.824092
9936616,20.14314
9936630,26.636092
9936991,4.74612
9937323,12.918174
9937969,3.37624
9938262,14.845981
9938303,18.754682
9938315,12.784649
9938614,27.925864
9938834,10.91971
9938999,4.457741
9939137,11.622234
9939345,42.37894
9939357,12.375478
9939591,3.580206
9939979,12.053895
9940344,42.563734
9940681,46.504988
9940693,1.270929
9941051,6.257454
9941726,2.822256
9942201,1.944472
9942299,10.475509
9942847,61.530741
9943748,14.94712
9943841,7.396536
9944326,2.404997
9945356,7.570302
9945631,39.9113
9945643,53.294008
9945849,19.588377
9945863,12.836585
9946063,4.244435
9946726,121.931861
9946752,20.613768
9946764,19.305318
9947897,13.450899
9948413,2.058153
9948889,2.005148
9949211,19.740892
9949259,25.780719
9949261,4.294615
9950284,91.118617
9950624,19.85777
9950935,10.467228
9950959,9.456996
9951551,13.203524
9951771,25.485932
9952086,3.043699
9952141,39.371331
9952660,16.019427
9952737,14.507761
9953119,5.476463
9953511,41.603143
9953717,5.215728
9953781,14.788188
9954474,10.961456
9955002,2.931676
9955820,2.633354
9955868,4.005512
9956721,2.215581
9956733,15.246163
9956898,21.641673
9957024,2.821202
9958092,6.382963
9958224,2.360672
9958597,54.624998
9958602,2.836466
9958640,5.903422
9958688,12.163647
9959541,74.03447
9959759,36.897429
9960150,19.108538
9960239,12.908606
9960497,8.891069
9961893,25.927437
9962380,19.990352
9962536,42.853732
9964194,14.447331
9964209,11.329965
9964211,11.778357
9964601,4.928475
9964857,16.452973
9965928,50.075663
9966958,131.93656
9966960,109.271165
9966972,30.943691
9967275,118.612131
9967421,132.824491
9967445,16.604168
9967457,153.291014
9967471,46.111499
9967524,10.369827
9967627,33.797112
9967639,26.136078
9968358,2.235831
9968906,16.53473
9970002,9.99439
9970428,6.278533
9970442,10.423857
9970454,10.756013
9971458,5.637414
9971903,24.090706
9972036,8.631
9972983,6.046777
9973274,23.678731
9973872,60.73967
9974175,41.24351
9976056,2.975579
9976408,19.759921
9976472,3.818617
9976628,29.918314
9977153,22.639688
9977397,3.161516
9979199,2.747833
9980655,7.170917
9981104,13.177759
9981465,23.075156
9981776,5.560878
9982055,2.348297
9983217,11.667966
9983267,2.191962
9983865,21.712249
9984730,22.621414
9985954,72.651589
9986831,6.895211
9989297,9.666432
9989821,16.515418
9989833,10.428474
9990818,13.448567
9991082,2.053272
9991109,45.279217
9991252,14.79447
9994917,4.39198
9995674,2.184532
9996795,15.153219
